<<<<<<< HEAD
m_ps_m3,shape,color,width_mm,dim_type,polymer,water_system_name,latitude,longitude,treatment_level,m_ps_m3_2000,m_ps_m3_2001,m_ps_m3_2002,m_ps_m3_2003,m_ps_m3_2004,m_ps_m3_2005,m_ps_m3_2006,m_ps_m3_2007,m_ps_m3_2008,m_ps_m3_2009,m_ps_m3_2010,m_ps_m3_2011,m_ps_m3_2012,m_ps_m3_2013,m_ps_m3_2014,m_ps_m3_2015,m_ps_m3_2016,m_ps_m3_2017,m_ps_m3_2018,m_ps_m3_2019,m_ps_m3_2020,m_ps_m3_2021,m_ps_m3_2022,m_ps_m3_2023,m_ps_m3_2024
173672,2.609165067,"Azul_4","55","55_14","Fragment","Fragment",2,"Black",0.27,"micro",NA,NA,"Duis aute irure dolor in reprehenderit",37.0205,-120.0015,"Primary",1.54846955916276,1.66545544132176,2.14833776077486,2.27776251798714,0.541829377178112,1.5406210797267,0.357321583991285,1.79908832243581,2.49147412955705,0.880206688593168,2.58192716007238,1.94239690900623,2.77539601004402,1.39856544738536,1.27252097746045,1.83650512699215,1.39814655959145,2.13926063554551,2.90467090288908,1.57005903968366,3.00335901647352,3.10366469866252,3.21447547999625,3.35107751528824,2.609165067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-120.0015, 37.0205)
173672,2.609165067,"Azul_4","55","55_15","Fragment","Fragment",2,"White",0.33,"micro","polyamide",NA,"Duis aute irure dolor in reprehenderit",37.0614,-119.8233,"Filtered",-0.0211259321491859,2.9905349801557,1.71260088848619,1.55102101979906,2.38456723340838,2.73768307528248,1.48478122216483,2.39003529990313,0.700065207194737,1.73015019540081,-0.0159552204180151,1.39471543205692,1.90987420587273,2.61583607664289,1.88664969048463,2.17631177530058,0.180107053994861,3.33115477530059,3.05435715747403,1.95356006631567,1.50214347740483,2.85252054492754,1.25784926710613,2.42382224974683,2.609165067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-119.8233, 37.0614)
173672,2.609165067,"Azul_4","55","55_16","Fragment","Fragment",2,"White",0.71,"micro",NA,NA,"eu fugiat nulla pariatur",37.1641,-119.7842,"Secondary",1.75382040247486,2.00418505442346,2.1935841411277,1.59753983028448,1.22482475760391,1.34343857892896,0.0131354180733152,2.12714794386316,2.66140736736394,0.994018086958052,1.5740135850646,0.711941556999415,2.14784238781863,1.97955221078608,3.12006234658039,1.69486859110001,3.62650738001741,2.33598668380775,1.43365199047776,0.410845802609775,1.25828941051428,1.01148080087125,2.32985265171867,1.17784932838956,2.609165067,"06","86878","02409637","0686878","Yosemite Lakes","Yosemite Lakes CDP","57","U1","N","N","G4210","S",54136049,250537,"+37.1853582","-119.7721217","06868","06039","Madera",c(-119.7842, 37.1641)
173672,2.609165067,"Azul_4","55","55_17","Fragment","Fragment",2,"White",2.02,"meso_small",NA,NA,"eu fugiat nulla pariatur",36.7346,-118.9953,"Disinfected",2.89595477619261,1.92655212215905,1.02586715101292,0.369034490917417,0.899416302899833,3.07248844728062,2.31844649634219,0.587717745432816,1.7141924558906,2.08638523435353,2.17210465898842,3.55965814285226,1.86247928881946,0.0617957674460254,1.37250792130508,-0.215077854557917,1.22935154495046,2.34884203269893,2.61689200542859,0.776652542522331,1.07221366400512,1.75720012089953,1.59653502707914,1.89833669825535,2.609165067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-118.9953, 36.7346)
173672,2.609165067,"Azul_4","55","55_18","Film","Other",3,"White",1.94,"meso_small","polypropylene",NA,"Excepteur sint occaecat cupidatat non proident",36.4607,-119.9936,"Disinfected",2.89989801169548,2.45910764010469,1.65787950206904,1.80612602548448,3.1404661711858,1.68757375253137,1.24119318461362,2.21007204485557,2.88027363101949,2.11510385367825,1.56335467294849,1.47083978243802,1.57173492758347,1.61925595761206,2.68504301505808,1.70631661033371,1.76725220835782,2.32837269213699,0.903120295571485,1.32305694162838,1.7398986054023,1.92554409342458,2.45430973571397,1.63747403297781,2.609165067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-119.9936, 36.4607)
173672,2.609165067,"Azul_4","55","55_19","Fragment","Fragment",2,"White",0.75,"micro",NA,NA,"eu fugiat nulla pariatur",36.8044,-119.4428,"Primary",1.13074935307693,1.09675981414689,0.942994807136144,1.14232246236893,1.93103545284132,1.62754091620472,3.06865061742415,1.34030244007457,3.58957342312773,0.396865713522724,2.10524108807301,2.12671209248078,4.60950242411327,0.878735737537413,2.63063133115944,2.84566240797674,1.68900118150473,1.67931649460351,0.0970729277793965,3.1979068949866,0.49286709079669,1.23277047888255,1.76460639785202,2.50261176535677,2.609165067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-119.4428, 36.8044)
173672,2.609165067,"Azul_4","55","55_20","Fragment","Fragment",2,"White",0.82,"micro","polypropylene",NA,"ut enim ad minim veniam",36.0346,-118.8494,"Disinfected",0.452935736774652,1.66050691849499,0.778050196943985,2.15327830781505,2.1332255796431,2.38952540900522,2.89119503731549,1.84374134516319,1.38476860140472,1.60482086842354,2.76254770806583,2.15436329978211,0.583313496892093,1.72041976577379,1.10486431254981,0.893449215634619,1.28332066953542,1.03976455839366,1.42405270589906,0.630536311377884,1.10286734240428,2.96158478083658,2.2143584599247,1.62340508972453,2.609165067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-118.8494, 36.0346)
173672,2.609165067,"Azul_4","55","55_21","Fragment","Fragment",2,"White",1.35,"meso_small",NA,NA,"eu fugiat nulla pariatur",36.4042,-119.098,"Secondary",4.03116874351368,2.88737738948773,1.53947108218597,0.841472401802467,2.00924083622672,2.37795429675413,1.13722803962283,2.94958041873341,2.30843759282466,2.64265755218636,2.52297014070023,2.97410037320548,0.876958575560538,3.0089601454896,0.269206849544065,1.37578113135861,2.89607064220678,1.27573630753009,0.768294910380457,2.10550024365733,1.28543680490263,1.09714084367189,0.441087270129436,1.32580144328142,2.609165067,"06","86300","02412299","0686300","Woodlake","Woodlake city","25","C1","N","N","G4110","A",5980964,1393395,"+36.4128251","-119.0995300","06863","06107","Tulare",c(-119.098, 36.4042)
173672,2.609165067,"Azul_4","55","55_22","Fragment","Fragment",2,"Blue",0.44,"micro","polypropylene",NA,"quis nostrud exercitation ullamco laboris",36.1796,-119.8326,"Secondary",1.69041033096508,2.44601057096439,1.9855834583033,4.91364324796021,2.41841363836279,3.12273260324985,2.1500792794618,2.13432301274829,3.05577342048302,2.18054382080502,1.87563209883807,1.4857408512344,2.16670136619766,1.08326082631218,2.08401800809982,1.43811748096107,2.06864370602317,1.27158280679245,1.13773369691587,1.84227354470124,2.46754665825361,0.955014074100715,3.74541716956072,2.53744491081339,2.609165067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-119.8326, 36.1796)
173672,2.609165067,"Azul_4","55","55_23","Fragment","Fragment",2,"Black",0.49,"micro","polypropylene",NA,"ut enim ad minim veniam",36.2389,-119.8578,"Tertiary",1.74844571130188,0.696150997599481,1.01994796671382,1.13688096738619,3.15297237036395,2.25530898319577,2.88080156457781,2.3074598546592,2.82190371922383,1.93020669845974,2.53955927705,1.63593041846335,1.47878022759501,2.79036598926552,0.40402004314857,1.28027742222971,0.691670948444267,1.55397862991062,1.69217481775606,3.71133913269574,2.91756325844199,3.45425833150735,2.58936581478013,1.09088155966054,2.609165067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-119.8578, 36.2389)
173672,2.609165067,"Azul_4","55","55_24","Fragment","Fragment",2,"White",0.84,"micro","polyethylene",NA,"Lorem ipsum dolor sit amet",36.4185,-119.7228,"Secondary",2.2111744012186,2.40535206747234,1.67912299782443,1.58341505286909,1.89089986931484,2.73574032460425,2.24869601154395,1.09331458860879,1.88084052766926,0.239233340300155,1.89435970463626,1.53294168942859,1.99284992903647,1.00131447587105,1.54884946888751,0.714303140827129,1.96636925081365,2.23757292137386,1.83429113149174,2.11535394498768,3.24226247840646,2.684495598291,2.65649295906205,2.10642899694948,2.609165067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-119.7228, 36.4185)
173672,2.609165067,"Azul_4","55","55_25","Fragment","Fragment",2,"White",3.32,"meso_small","polyethylene",NA,"Excepteur sint occaecat cupidatat non proident",36.4201,-119.6668,"Tertiary",0.393746074226762,0.604956012588419,0.200439790896719,0.737893253035944,2.92607924279474,2.44649130330344,0.843733718662106,2.0352374185917,1.32717614970135,1.95775207198906,3.11053879267578,2.67549420303588,0.726946685164676,1.26215391472121,0.74026220257711,1.66539990800073,4.52816738679814,2.08826855681103,3.2516097053956,1.57868966668849,0.898509732018551,0.866230532976244,3.05511800750645,1.10173991230871,2.609165067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-119.6668, 36.4201)
173672,2.609165067,"Azul_4","55","55_26","Fragment","Fragment",2,"White",0.93,"micro",NA,NA,"ut labore et dolore magna aliqua",34.9936,-118.8287,"Secondary",1.18500931583114,1.30105053007045,1.43644432695701,1.54503217692512,-0.261316081235928,1.4067551622664,0.0717433826121558,0.536589561637881,2.3975939978148,3.07737016361441,0.842423688362665,1.29447874164922,2.21763239473778,2.03853921743384,1.14174142402855,2.40069489710608,1.96775853371576,2.30722074933018,0.195796820221345,0.256762708952089,0.840735719759543,0.189297259312352,1.88730189334209,3.26827232621105,2.609165067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-118.8287, 34.9936)
173672,2.609165067,"Azul_4","55","55_27","Fragment","Fragment",2,"Clear",1.49,"meso_small",NA,NA,"consectetur adipiscing elit",35.0239,-118.7197,"Primary",0.459486990776911,2.91715490347161,2.88119862206537,3.74192759355479,2.3983482881988,2.96750602609771,2.05452219379343,2.60204191130972,2.44468346607019,2.95483850537185,3.74618714552126,1.05857856084258,1.75698045531812,1.76617541569758,1.91390115184656,2.384309333603,2.40901831342129,2.12059762690905,1.51921958841255,1.4014344630034,3.83125063214405,1.36370916352153,0.0914133186803883,1.8458335123233,2.609165067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-118.7197, 35.0239)
173672,2.609165067,"Azul_4","55","55_28","Fragment","Fragment",2,"Clear",0.87,"micro",NA,NA,"consectetur adipiscing elit",35.4414,-118.8601,"Tertiary",1.2163844401917,-0.175262317374273,0.806986771144984,1.48990130913674,2.21320567064483,0.970619776832535,1.19331225220041,1.15581596431478,1.09557625458354,1.41817434264652,0.452517801242099,1.50708941708707,0.119047331903457,4.0574285394371,1.43289523957803,3.2418931949329,2.8098864954938,0.30926596899916,1.62211375643078,1.40505981926105,1.10091726014503,1.04252276904722,1.86529686304569,1.88156717764563,2.609165067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-118.8601, 35.4414)
173672,2.609165067,"Azul_4","55","55_29","Fragment","Fragment",2,"Black",1.76,"meso_small",NA,NA,"ut labore et dolore magna aliqua",35.2234,-119.27,"Tertiary",1.94165732645883,0.246381607279808,0.769902297151484,2.38056200612905,1.99707318318491,2.74783345193103,3.06179387068205,0.754217616906647,0.433055846748728,2.64912937593548,1.2590677034374,2.32261895150213,1.61966293213966,0.322375394692157,2.11786245573988,1.50588956162657,1.33294364926005,1.59941927688746,3.338512041314,1.68602728242794,0.884969285681302,1.97392735628717,1.41747177437706,1.12850090427135,2.609165067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-119.27, 35.2234)
173672,2.609165067,"Azul_4","56","56_1","Film","Other",3,"White",12.96,"macro",NA,NA,"eu fugiat nulla pariatur",35.7494,-119.0873,"Secondary",0.616461282750958,2.99795184130432,1.63910220976101,0.996031745364578,1.94902668213621,1.035882322909,1.10247320168796,1.06777508437438,2.33487350212384,2.6240752586625,2.24642892050702,1.93602402283358,0.224998730879854,1.93787799625997,3.98472636099087,1.29656831867011,2.7863947764475,1.73267074244767,1.8253062153076,1.28378620969966,1.74384788602894,3.05356348757814,0.995215209332849,1.89463325209114,2.609165067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-119.0873, 35.7494)
173672,2.609165067,"Azul_4","56","56_2","Film","Other",3,"White",11.86,"macro",NA,NA,"eu fugiat nulla pariatur",35.05,-117.7099,"Tertiary",2.36249934218893,1.10767697030593,2.31309168269985,3.2096451047878,1.4267184451377,2.70993610189068,2.41651889739265,2.41651951812994,1.81643860698984,3.09191757712975,3.64472142036389,2.7662743103173,1.69527367297002,3.15958294978314,3.00398508390366,1.8194618811117,3.58853904092326,2.43558386384585,2.88514945782764,1.67554665289483,4.21876277584602,2.06126506463357,2.8251138947952,3.94356823496748,2.609165067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-117.7099, 35.05)
173672,2.609165067,"Azul_4","56","56_3","Film","Other",3,"Other",5.63,"meso_large",NA,NA,"Excepteur sint occaecat cupidatat non proident",35.0435,-117.7189,"Tertiary",2.09395243602045,2.94644172105856,2.93965490263491,2.2538517997297,1.27892883991128,1.73545332003131,2.67186444171936,2.00105730300045,1.16450849295192,2.56583059977542,1.59561428694283,1.88930697143051,1.76978590638722,1.75127476071802,0.908482488188573,1.430576866172,2.05548893128272,2.30579787790347,2.91123517204592,3.60139061465071,1.82690749121528,1.56741516459247,2.39653799640476,1.8230044469908,2.609165067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-117.7189, 35.0435)
173672,2.609165067,"Azul_4","56","56_4","Film","Other",3,"Clear",4.07,"meso_small",NA,NA,"ut labore et dolore magna aliqua",35.0344,-117.738,"Disinfected",1.02780012721938,1.68520421150675,4.20596104675986,1.19535864008074,2.81418689278586,1.86684352231903,2.5466475479358,0.0098511157682788,1.83865095264222,0.573023998011081,2.3307263362747,1.01597950608358,0.378659994799149,1.82887100134997,2.76445025440776,1.74551667013388,2.91275622570125,1.07277423406828,2.87018605890345,2.30731298010386,2.78308881650661,1.81250789442231,1.66907482137697,0.240488493396646,2.609165067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-117.738, 35.0344)
173672,2.609165067,"Azul_4","56","56_5","Film","Other",3,"White",3.74,"meso_small",NA,NA,"Lorem ipsum dolor sit amet",35.0469,-117.7377,"Tertiary",2.0376603369804,2.21760716615332,2.55089620305674,2.04133518928635,1.66876245110459,3.56076125551193,0.327620186107036,-0.108327361287632,2.73476544050749,2.51370153318598,1.30030097279746,2.81966591632206,2.77557853993662,2.61604414128987,1.75353667560691,0.607873912746874,1.62701875518254,0.777209564374711,3.25700071689879,1.83108678737788,1.74599639471253,1.60083020266296,1.53116245826728,2.13987848857523,2.609165067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-117.7377, 35.0469)
173672,2.609165067,"Azul_4","56","56_6","Film","Other",3,"White",4.96,"meso_small",NA,NA,"quis nostrud exercitation ullamco laboris",35.051,-117.737,"Tertiary",2.50372156506643,2.5619597452851,2.43527356438157,1.48992667008433,2.89085786351463,1.15642692189263,0.519693275131021,1.48154367225193,2.09065596335103,0.00254586042026195,2.90886705487574,2.65498620313924,1.97831207052437,1.50392452601861,1.77021789464082,2.37893710153346,2.58782641110944,1.55155629946909,1.03929002646839,0.453856090028137,2.09262880430416,0.664527961525802,2.68188853610575,1.56309353871942,2.609165067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-117.737, 35.051)
173672,2.609165067,"Azul_4","56","56_7","Film","Other",3,"White",10.37,"macro",NA,NA,"in voluptate velit esse cillum dolore",35.0515,-117.7336,"Primary",2.78332289213827,1.25379640128578,3.64694737852427,2.28990076454509,1.48985958329522,2.77113473468888,1.39529914287049,1.04272483291497,1.65720036636106,2.83699953318778,0.575698323523175,0.760979627096348,1.66643434958742,2.19203194140956,2.24670166009823,2.11248326875397,0.438989007880905,2.99879841685399,1.09123655799171,2.49214053100655,1.16178252413664,1.07892720141449,1.46828682584726,3.91153749656129,2.609165067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-117.7336, 35.0515)
173672,2.609165067,"Azul_4","56","56_8","Film","Other",3,"Other",6.35,"meso_large",NA,NA,"Excepteur sint occaecat cupidatat non proident",35.4681,-120.6672,"Secondary",1.64536676606644,1.56341721201163,1.56669243714044,1.11249713977811,0.930197611218145,1.22883412055816,2.76646918457987,1.87270831640041,1.20295431200755,2.9821290206835,2.32472787095826,2.10589947041545,2.6797934570781,3.39326902796631,1.5182310350155,1.09370002159777,1.03484365996019,1.91815000970669,1.70663448962291,1.89657930203476,2.00097693197105,1.88164175800361,3.16697393084439,0.699025584071578,2.609165067,"06","03064","02409745","0603064","Atascadero","Atascadero city","25","C1","N","N","G4110","A",67559825,108658,"+35.4858195","-120.6896669","06030","06079","San Luis Obispo",c(-120.6672, 35.4681)
173672,2.609165067,"Azul_4","56","56_9","Film","Other",3,"White",5.87,"meso_large",NA,NA,"ut enim ad minim veniam",35.6876,-120.9415,"Filtered",1.75185299246115,1.46470698112376,1.6449191321088,2.24926427687493,3.12764302043774,1.85776720918995,2.94522084232406,1.34639197078048,1.88259729560706,2.05471419983735,3.11544836961295,1.48136500950251,1.78780716051517,2.11424881295528,1.48999768370364,0.95189779915452,2.21613897696134,1.51304928361263,0.592525876800775,2.14790016605515,1.81204302114116,2.74396728574545,2.01459192600816,2.09398228944452,2.609165067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-120.9415, 35.6876)
173672,2.609165067,"Azul_4","56","56_10","Film","Other",3,"White",4.01,"meso_small",NA,NA,"ut enim ad minim veniam",35.2491,-120.5851,"Disinfected",1.75803669051353,4.35097519353013,2.06172927164606,3.2496761141559,1.74751773045741,1.72529927500608,3.49503417927602,1.44803674004649,1.61615027977345,0.100255657077874,2.7460559787433,4.12461157278608,0.916573198932732,1.93142581387196,1.29359217890087,2.07316493073841,2.35776264975246,3.93603290060609,1.92800224317449,2.33673108147917,0.101336292789942,1.22025677322464,2.86029135447495,2.81594545676292,2.609165067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-120.5851, 35.2491)
173672,2.609165067,"Azul_4","56","56_11","Film","Other",3,"White",6.56,"meso_large",NA,NA,"eu fugiat nulla pariatur",35.674,-120.813,"Secondary",3.12308708196683,1.9481759746484,0.566994096345233,2.96346234162893,2.92283631557326,3.56966131752858,1.00535540926679,2.09151575859517,1.86658683880369,2.78937459793901,2.69116665391276,0.722485071116363,2.7911997832291,0.779380572567654,1.97807505544569,1.34288754530942,3.12503686833473,0.993432593257935,1.91949645306874,2.66873620211748,3.27797258239363,2.4359181583439,3.39894570510718,1.81273846037291,2.609165067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-120.813, 35.674)
173672,2.609165067,"Azul_4","56","56_12","Film","Other",3,"Clear",2.44,"meso_small",NA,NA,"Lorem ipsum dolor sit amet",35.525,-120.8447,"Disinfected",2.84047032958,2.25782573379599,0.195981972153647,2.10793051883868,0.735001529760619,2.97188841417308,1.25201429781991,2.42053825203782,2.56678107869508,2.65912918190506,2.04087907575671,-1.15414208450437,2.31238388384013,1.57214044616969,0.923239394650434,0.692330615302553,2.20916658817045,2.04895857736255,3.23491538551317,1.86456064287754,1.42618490136169,2.78248087088282,1.40527928723821,1.68212935838578,2.609165067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-120.8447, 35.525)
173672,2.609165067,"Azul_4","56","56_13","Film","Other",3,"Clear",2.97,"meso_small",NA,NA,"Duis aute irure dolor in reprehenderit",35.4134,-120.6801,"Filtered",2.58082767810357,1.53111478146965,3.44941771632745,2.13355274742775,2.15520649272402,1.90282528027473,1.81368865283035,1.46951721543085,2.75983424589602,2.99298153549114,0.9922239383537,2.00083893235979,0.917776493029865,1.13162930514183,2.51487528604615,1.50654429052949,3.1504709629358,1.77646177282948,0.434848236813645,1.4516393701499,3.35014726914565,2.67556895602334,1.44440865123905,1.75089640289971,2.609165067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-120.6801, 35.4134)
173672,2.609165067,"Azul_4","56","56_14","Film","Other",3,"Clear",4.23,"meso_small",NA,NA,"Lorem ipsum dolor sit amet",34.4748,-119.8218,"Disinfected",1.57882596679533,1.61951386160005,1.32187681951603,2.21200407432125,1.55349392782572,1.95543559832423,2.94919949801493,2.24941588222161,0.577732842428612,1.68980682041381,3.06032908964186,2.13649246832723,2.33948597581085,1.17256510645579,2.4796862982282,1.40929729082597,3.39228951629,1.08407773942508,3.25026674743056,2.06325655612807,1.28586786560366,2.94694266271267,2.37849983215404,1.56906890858486,2.609165067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-119.8218, 34.4748)
173672,2.609165067,"Azul_4","56","56_15","Film","Other",3,"White",3.11,"meso_small",NA,NA,"in voluptate velit esse cillum dolore",34.4474,-119.9526,"Secondary",2.16889419284659,3.06707367773227,1.4264902488543,2.63797649908024,3.58096080806838,1.90848671354185,0.126001924103507,0.209108964190595,2.32300135467781,1.78997761001739,1.14292801888582,2.07394162336485,2.31522578259006,2.20371452734248,1.83952541692574,2.74359000794244,3.12143633077101,1.35155180763428,2.1407653718353,1.07516036205061,2.54492337161836,2.48710861264323,2.75004998839255,1.57230606308936,2.609165067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-119.9526, 34.4474)
173672,2.609165067,"Azul_4","56","56_16","Film","Other",3,"White",6.24,"meso_large",NA,NA,"quis nostrud exercitation ullamco laboris",34.5476,-120.1351,"Primary",2.19573551322553,1.53278505300473,0.94853203832414,2.18022576611773,3.00359481813368,0.604307765521182,0.743194475573197,1.17523325595634,1.49708895946435,3.03946672211033,2.61158817339888,0.756946848606102,1.87203429854982,2.68828645624276,2.30093610071578,1.35706094212188,2.88035251214299,2.89987553554473,2.79873197954598,0.0451825363374472,3.01056725992924,1.81671040559193,0.0951262028156112,0.772357214443367,2.609165067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-120.1351, 34.5476)
173672,2.609165067,"Azul_4","56","56_18","Film","Other",3,"White",7.71,"meso_large",NA,NA,"eu fugiat nulla pariatur",34.4904,-119.9785,"Filtered",0.9050148741898,1.85348135282176,1.96418803750569,2.37688738782924,2.33597160969537,0.331190169991581,3.39786354610962,2.08592332749926,2.38206363668617,2.35805480958193,1.17426443457071,1.26825101013919,2.51665656308452,0.764027078351092,1.76089287026154,1.72186930126573,2.51380690084711,2.22140731776544,3.21754929856005,2.97433042860011,1.11467680320064,1.38133984289209,0.71530609713116,0.491221660690508,2.609165067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-119.9785, 34.4904)
173672,2.609165067,"Azul_4","56","56_19","Film","Other",3,"White",4.79,"meso_small",NA,NA,"ut labore et dolore magna aliqua",34.1392,-118.8568,"Disinfected",0.291678266440419,2.17221775261363,2.36353359102311,2.4052226885526,1.38269408768178,1.6683251556465,2.53578187634606,1.50002750633626,-0.0881062667564794,0.867101456498174,1.729300152468,1.89861410174982,3.93942458475049,1.11544460784409,2.41231688086039,0.641346912323164,0.153798276915199,2.86957885349123,2.5281889804205,1.86524985319144,1.06309968657591,0.887491564016688,2.57674187502224,1.23507323553179,2.609165067,"06","39735","02585428","0639735","Lake Sherwood","Lake Sherwood CDP","57","U1","N","N","G4210","S",8186749,485607,"+34.1324155","-118.8850395","06397","06111","Ventura",c(-118.8568, 34.1392)
173672,2.609165067,"Azul_4","56","56_20","Fragment","Fragment",2,"Other",12.25,"macro",NA,NA,"Excepteur sint occaecat cupidatat non proident",34.1045,-118.7513,"Tertiary",2.40881223292776,1.44985521348312,1.63128642767783,2.03897244008813,2.71401126810015,1.65212892185984,-0.0721239713020103,2.40086442844992,4.12603054268742,2.39952401005769,1.22204328566202,1.14746930494345,2.70004372952296,0.124469046975431,3.13388602607848,2.6611394509216,1.69657020883337,1.88434352578235,1.95432209419729,1.582684944087,1.98067676975436,1.98856754399174,1.19798926824983,1.15326396486922,2.609165067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-118.7513, 34.1045)
173672,2.609165067,"Azul_4","56","56_21","Film","Other",3,"White",11.5,"macro","polyethylene",NA,"ut labore et dolore magna aliqua",34.1475,-118.7875,"Primary",0.469430590332451,3.58543789056665,1.84862954202796,2.47903938315358,2.48015365829053,1.18655795550486,2.79405683165898,0.807334420816089,1.79835492954725,2.21263799248615,0.29329149763617,1.95123959667432,3.88080109336713,1.71692626941172,0.378619629078206,1.98642566575814,1.11836560301974,3.42833352139349,2.03659642177683,2.94052699460479,3.34988055189634,3.60900712803479,1.93577889146148,2.61659841220226,2.609165067,"06","00394","02409666","0600394","Agoura Hills","Agoura Hills city","25","C1","N","N","G4110","A",20184097,75582,"+34.1489422","-118.7639301","06003","06111","Ventura",c(-118.7875, 34.1475)
173672,2.609165067,"Azul_4","56","56_21","Film","Other",3,"White",11.5,"macro","polyethylene",NA,"ut labore et dolore magna aliqua",34.1475,-118.7875,"Primary",0.469430590332451,3.58543789056665,1.84862954202796,2.47903938315358,2.48015365829053,1.18655795550486,2.79405683165898,0.807334420816089,1.79835492954725,2.21263799248615,0.29329149763617,1.95123959667432,3.88080109336713,1.71692626941172,0.378619629078206,1.98642566575814,1.11836560301974,3.42833352139349,2.03659642177683,2.94052699460479,3.34988055189634,3.60900712803479,1.93577889146148,2.61659841220226,2.609165067,"06","00394","02409666","0600394","Agoura Hills","Agoura Hills city","25","C1","N","N","G4110","A",20184097,75582,"+34.1489422","-118.7639301","06003","06037","Los Angeles",c(-118.7875, 34.1475)
173672,2.609165067,"Azul_4","56","56_22","Film","Other",3,"Clear",19.11,"macro","polypropylene",NA,"Duis aute irure dolor in reprehenderit",34.1353,-118.8251,"Filtered",1.83699846725258,0.5595161539192,2.6853307560477,1.88715978530733,0.543181699043291,1.03842769850204,2.18020271049826,2.54030278204891,1.64917300086478,2.45435322210883,2.07146149085951,1.0169957855166,3.28280457795684,2.8831169367612,1.60595861106071,0.200194999773081,3.52598314043994,1.53026425373586,1.37638037020858,4.23116515364574,0.482462356030739,1.96582260105178,2.8916072299881,2.67061113436824,2.609165067,"06","84438","02412235","0684438","Westlake Village","Westlake Village city","25","C1","N","N","G4110","A",13431520,825583,"+34.1366751","-118.8173674","06844","06111","Ventura",c(-118.8251, 34.1353)
