"MicroplasticConcentration","Morphology","Color","Width","Polymer","AnalysisOrganization","Latitude","Longitude","TreatmentLevel","MicroplasticConcentration2000","MicroplasticConcentration2001","MicroplasticConcentration2002","MicroplasticConcentration2003","MicroplasticConcentration2004","MicroplasticConcentration2005","MicroplasticConcentration2006","MicroplasticConcentration2007","MicroplasticConcentration2008","MicroplasticConcentration2009","MicroplasticConcentration2010","MicroplasticConcentration2011","MicroplasticConcentration2012","MicroplasticConcentration2013","MicroplasticConcentration2014","MicroplasticConcentration2015","MicroplasticConcentration2016","MicroplasticConcentration2017","MicroplasticConcentration2018","MicroplasticConcentration2019","MicroplasticConcentration2020","MicroplasticConcentration2021","MicroplasticConcentration2022","MicroplasticConcentration2023","MicroplasticConcentration2024"
0.82205029,"Foam","Black",1.48,"Polystyrenes (polyphenylethylenes, -methylstyrene)","Lorem ipsum dolor sit amet",40.6281,-120.0029,"Primary",1.121324858,1.316956992,1.515734059,1.386908472,2.142033018,2.728477645,1.818294909,2.148636794,1.08972683,2.599703578,1.962496426,2.812345016,1.327237077,2.163822087,1.634822069,1.766260739,2.711632954,2.159014535,1.329908455,3.139313885,-0.207627077,1.577136817,1.154845152,0.612406867,0.82205029
0.82205029,"Sphere","Red",3.41,"Polystyrenes (polyphenylethylenes, -methylstyrene)","eu fugiat nulla pariatur",41.0778,-120.6314,"Primary",1.906842173,3.438867111,1.317717694,2.705932745,2.438215913,0.998253742,1.717506787,1.399082562,1.716276927,2.13460088,1.222686402,1.075737091,0.905445323,2.220560071,2.173174531,2.937401197,2.845856546,1.133231763,2.991244548,1.060861278,0.08181888,2.502951729,2.516913725,3.090617241,0.82205029
0.82205029,"Rubbery Fragment","Red",0.98,"Polyolefins (polyalkenes)","Lorem ipsum dolor sit amet",41.0791,-121.0552,"Tertiary",1.54719978,2.429766187,2.765902217,1.145065815,2.226037681,1.435110887,0.870930205,0.711180517,0.460428378,1.738549678,0.93225615,0.951848067,3.04637659,0.68146054,1.637646225,0.955399885,2.006182606,2.140954768,2.931116064,1.004996965,1.310362176,2.943040569,2.693371014,2.243513775,0.82205029
0.82205029,"Fiber Bundle","Orange",1.82,"Polyphenylenes (polyaromatics)","quis nostrud exercitation ullamco laboris",41.083,-120.7591,"Tertiary",1.966282347,1.501057755,2.831368322,1.606389519,2.952911579,1.595267998,2.207431988,2.115057867,1.268475548,1.433756626,0.834804037,0.528375461,0.519944049,2.070150498,1.947203914,2.254571698,2.822022983,2.470466332,2.426115516,1.59849037,2.425783173,1.071545426,1.179639169,2.276052334,0.82205029
0.82205029,"Foam","Black",0.26,"Poly(ether)ketones (polyketones)","sed do eiusmod tempor incididunt",41.1417,-121.0013,"Primary",3.894502096,2.463228333,2.443493393,1.097386175,0.719656334,2.418017249,2.472900589,1.482917523,1.695554845,3.504254099,2.455645672,2.195945263,2.77248105,2.885459337,2.092594429,0.920114592,1.43874229,1.590506638,1.834938102,2.75323253,2.34952023,3.05908338,4.211958599,0.988292587,0.82205029
0.82205029,"Fiber","Other",3.73,"Polyvinylketones","consectetur adipiscing elit",41.1588,-120.968,"Filtered",0.83093692,0.750623748,2.032463128,1.454789931,0.98101877,0.744750384,1.45947316,2.481043819,1.466330039,1.551849354,2.273004773,0.717986282,3.008351805,1.650859839,1.303369055,2.686802083,1.997782592,2.568557727,3.77202825,0.91594368,1.180756037,2.076337853,1.059026272,2.455633672,0.82205029
0.82205029,"Rubbery Fragment","Brown",2.12,"Cellulose derivatives (ether cellulose)","ut enim ad minim veniam",41.1518,-120.8881,"Tertiary",1.562632294,1.712448548,3.260134005,0.797803245,1.901523748,1.407466552,2.597532186,2.728657815,1.303854874,1.619776347,1.08987199,0.24144728,2.201939943,1.76234828,3.009580657,1.294844057,2.807264882,1.530917541,1.321277063,1.88542415,2.413414105,1.912181837,2.996417121,1.04025758,0.82205029
0.82205029,"Sphere","White",0.56,"Polysiloxanes","eu fugiat nulla pariatur",41.1224,-121.208138,"Disinfected",1.373896665,3.08905063,0.932734714,2.234767746,1.782136338,2.39392601,1.891212978,3.490010875,2.151253979,2.133114961,1.214865212,3.577864429,2.190930137,1.800055479,2.167993696,1.801998063,1.628016934,1.110300405,1.479155921,1.106707317,1.563753972,1.773711128,2.687158115,2.397553291,0.82205029
0.82205029,"Pellet","Pink",6.27,"Polyvinylketones","Lorem ipsum dolor sit amet",41.1243,-120.9693,"Secondary",3.186448921,1.66681289,2.851812968,2.891602382,0.807476446,2.812897881,2.303871448,1.841336809,1.779623722,2.027343633,2.350532368,1.825141047,1.02316848,1.495610925,1.870743558,3.642956375,2.655905649,2.124180323,0.092189487,1.78456236,2.263340865,1.985323882,1.080078591,2.191172654,0.82205029
0.82205029,"Fragment","Grey",1.35,"Polyvinylalcohols","consectetur adipiscing elit",41.0838,-120.3648,"Filtered",1.148148433,2.648794365,3.366884961,2.088606007,0.268906747,1.026850029,1.172624306,1.978612783,1.211269545,0.556113511,1.570510186,3.907789439,1.430365625,1.637464485,2.254838653,2.041728946,3.482623088,0.694496778,2.584045029,1.880332218,1.227895316,2.633928141,2.43706009,2.237510199,0.82205029
0.82205029,"Sphere","Red",1.47,"Polyphenylethers (polyphenyleneoxide)","quis nostrud exercitation ullamco laboris",41.1063,-121.3123,"Primary",1.762169987,1.637261621,1.884274767,3.36498591,1.414206536,3.096872017,2.792593104,1.481990336,0.820276446,1.660344916,1.563525992,1.966890476,2.520018654,2.148119109,0.712416613,0.745091323,1.611543992,1.243239024,2.159267718,1.897494492,2.747469263,0.597490373,1.736470984,2.36845369,0.82205029
0.82205029,"Rubbery Fragment","Other",0.63,"Polyethers (polyglycols, oxyalkylenes, glycidyl ethers & cyclic ethers)","ut enim ad minim veniam",41.1162,-121.0383,"Secondary",2.538605354,-0.21722852,2.358693474,0.370467366,3.305055245,1.717041079,0.68286674,1.201729655,2.458110634,2.352647985,2.419140636,2.016958072,1.700833485,2.041707728,2.066691601,2.42486793,1.869862836,0.679232296,1.519980003,2.898495859,2.024306736,2.148800284,1.517425401,1.884079593,0.82205029
0.82205029,"Fiber","Other",6.81,"Polysiloxanes","quis nostrud exercitation ullamco laboris",40.5441,-120.4524,"Disinfected",0.889903468,1.049240457,2.380113892,1.164167036,3.840104353,1.663588006,3.709706612,-0.275590943,0.837646562,0.729185212,1.887241167,0.755679021,3.334976845,1.218285412,2.596841588,1.707905314,2.681026227,-1.094366163,2.167327682,2.217223855,4.119366564,3.404663847,2.676336552,1.869819847,0.82205029
0.82205029,"Pellet","Grey",2.08,"Polyethersulfones (polysulfone)","ut enim ad minim veniam",41.1798,-120.0996,"Primary",3.313988183,2.034454219,2.901667317,2.304135615,2.581545657,2.436881001,1.676013578,0.759665703,2.585983139,2.896051782,2.399278457,2.803749211,3.62252176,1.439594316,0.883492646,1.688025093,1.472161726,1.961919851,2.410787218,-0.320949522,1.516348249,3.445156353,1.87205372,0.890205618,0.82205029
0.82205029,"Film","Orange",3.52,"Polyterephthalates","quis nostrud exercitation ullamco laboris",41.0003,-121.3251,"Tertiary",2.4391225,3.127634602,1.068358001,2.40126357,0.388129487,2.618131784,0.580758212,2.404649461,1.748823802,0.892227994,0.555223433,2.095440068,2.123829953,4.405852802,0.998303048,0.856875681,1.813556232,0.613145644,2.188579172,2.053747801,2.993537254,0.842514746,2.984331473,1.893814742,0.82205029
0.82205029,"Fiber","Green",0.91,"Polyacrylamides","Lorem ipsum dolor sit amet",40.0737,-122.5873,"Primary",0.875954335,1.305435231,2.635588327,2.127585881,2.505091614,1.158097885,0.90251825,3.306378118,2.199536983,0.15469497,2.100268373,2.67747251,1.437359425,0.171026171,1.100278851,0.051810212,1.995799987,1.185429555,1.287805926,0.646472973,1.740723595,1.543102353,2.056017679,4.194610881,0.82205029
0.82205029,"Fragment","Pink",0.88,"Polyhydroxy(meth)acrylates","quis nostrud exercitation ullamco laboris",39.8139,-122.3303,"Primary",2.241548297,2.082014071,0.3089694,3.394835936,1.352972918,2.607784503,0.048384456,0.595934269,0.429869761,0.645398054,2.160293948,2.280019108,2.062973589,2.686948086,2.979870649,0.497009688,2.478522969,1.774759147,1.304108097,2.352939528,0.237501818,1.607108592,1.753577008,0.730462454,0.82205029
0.82205029,"Fiber","Other",4.26,"Polyvinylketones","in voluptate velit esse cillum dolore",39.2361,-121.2179,"Disinfected",1.644956883,0.97366508,3.690698486,3.332044213,1.949833351,0.987828429,1.653060973,2.502457873,1.807570613,2.915842131,2.390801886,2.936733118,2.484981327,2.827652644,1.604217617,2.485389284,1.855552383,2.294542285,2.074744982,2.557504073,3.002401311,2.460755407,2.523140079,0.63037019,0.82205029
0.82205029,"Sphere","Brown",0.89,"Polyurethanes (isocyanates)","Lorem ipsum dolor sit amet",39.1353,-121.1358,"Filtered",2.115287597,0.927540127,1.325142544,0.531963935,2.440683406,2.584549731,2.004443619,1.449661749,2.009390529,2.73737053,1.580803727,2.055106275,3.16942264,0.376462881,3.492202436,2.289627359,1.732812484,2.552886885,0.494517914,2.704676739,2.074848696,2.642344599,2.731015647,1.772432812,0.82205029
0.82205029,"Sphere","Other",4.06,"Polyethers (polyglycols, oxyalkylenes, glycidyl ethers & cyclic ethers)","eu fugiat nulla pariatur",39.0383,-121.072,"Primary",1.755123731,1.141152711,1.553055419,1.462646168,3.318237367,1.361698302,1.260439835,2.542227301,3.448627226,3.68856789,3.558263605,0.807543737,1.427654146,1.48246013,0.858895388,1.421700721,0.259680532,1.960365817,0.746308567,0.321083372,1.876717007,2.699411494,2.562529811,1.026502551,0.82205029
0.82205029,"Fiber","Other",2.37,"Polyvinylketones","sed do eiusmod tempor incididunt",39.2956,-121.0647,"Secondary",2.791738052,3.058415715,2.066744921,0.554537368,1.955534191,1.132584696,1.684512921,3.39285527,2.745306365,1.730405638,3.17069787,1.951826743,1.68107226,0.700927726,0.838909786,0.713415963,1.354978813,1.576497779,2.260157978,1.603976211,2.623036798,2.710371125,1.691478177,0.787145759,0.82205029
0.82205029,"Fiber","Other",1.06,"Polyacrylonitriles (nitriles)","in voluptate velit esse cillum dolore",39.1752,-121.2081,"Tertiary",0.628617651,2.67543097,0.718647303,0.914750745,1.207160107,2.78146809,0.672223436,0.978428159,1.467373514,1.433495593,1.516975131,1.007942697,2.138530121,0.932221903,0.790674012,1.593601627,2.720700502,1.485064996,0.931510204,2.819359386,0.476429595,2.920367359,1.605605537,3.178326457,0.82205029
0.82205029,"Foam","Red",4.28,"Polyvinylalcohols","eu fugiat nulla pariatur",38.9964,-120.9762,"Primary",1.368664651,2.365788733,1.600662434,2.057250711,2.518782998,2.255572623,2.744101717,-0.023188182,3.76366422,2.739502028,1.27414252,1.773644309,2.029850941,2.09726666,1.298510935,0.822856673,2.069241337,1.740170371,1.360855073,1.814590384,0.876055477,0.374358452,2.426255387,1.71434638,0.82205029
0.82205029,"Rubbery Fragment","White",0.4,"Polyhydroxy(meth)acrylates","quis nostrud exercitation ullamco laboris",39.0988,-120.9708,"Secondary",1.612903745,2.831886742,1.890418453,2.149391172,2.567752441,0.747532664,1.687139426,1.569627124,0.661276438,2.710287921,2.851962615,1.230124725,1.230908365,2.387016674,1.346155419,1.538391625,2.016687695,1.284354109,3.268659964,3.12304635,2.535894322,2.660645492,2.437324726,0.503511875,0.82205029
0.82205029,"Film","Brown",6.07,"Polyphenylethers (polyphenyleneoxide)","quis nostrud exercitation ullamco laboris",38.9636,-121.0767,"Secondary",0.945992552,1.456374855,1.531816927,1.138352312,2.642857169,2.612831231,2.090430968,2.452662072,2.192240673,0.2657416,1.448275762,-0.411936718,1.947112272,1.51495794,2.548357798,-0.628186605,1.766794851,2.035898896,2.024130884,3.253931515,0.651155773,1.756036372,2.395151143,0.022091181,0.82205029
0.82205029,"Foam","Green",0.62,"Polyhaloolefins (vinylhalides)","eu fugiat nulla pariatur",39.3118,-120.593,"Disinfected",0.90654971,2.51399022,3.645491323,2.104900538,2.857191338,1.596614636,3.731136706,2.684219701,2.134126803,1.687573792,2.087805656,0.922849035,1.582521578,1.838999263,1.620993691,3.226180581,-0.296295664,1.632387075,2.282848662,2.622103686,1.023998607,1.465381812,0.582696439,2.411533462,0.82205029
0.82205029,"Fiber","Yellow",2.46,"Polysiloxanes","sed do eiusmod tempor incididunt",39.2935,-120.383,"Secondary",1.819433569,2.022746855,0.239462045,1.185352043,2.093425034,2.34324645,2.707329956,2.271315394,2.779500257,1.727760926,1.328486324,3.396919735,2.978075057,1.748575961,1.852128405,1.98890275,1.346992241,2.968095445,3.475053299,2.561822958,1.918035972,3.34451508,0.180579337,1.860784592,0.82205029
0.82205029,"Sphere","Other",1.35,"Polyterephthalates","eu fugiat nulla pariatur",38.9999,-121.1471,"Tertiary",1.717428438,0.898380108,1.7413558,2.058284631,0.992919585,2.243842184,0.774978123,1.716719936,2.298753402,0.296217407,1.634704328,2.235074923,1.789148553,2.196694426,1.992592153,3.383143788,1.381115423,1.000115242,1.982056081,1.54421088,1.266192218,0.890656458,0.739581724,2.097594937,0.82205029
0.82205029,"Pellet","White",1.51,"Polyvinylesters","in voluptate velit esse cillum dolore",39.747,-121.7916,"Disinfected",-0.441718068,1.093144217,2.888505458,1.936562043,1.954492351,0.969073168,2.840155775,4.575554215,1.776587233,1.600465478,1.543499719,1.540557394,0.533546357,-0.134829005,1.534060488,2.305391652,2.006871107,0.302974186,1.170757423,2.358417563,2.210881104,0.568365251,1.451125837,1.723849054,0.82205029
0.82205029,"Fiber Bundle","Grey",1.89,"Poly(ether)ketones (polyketones)","ut labore et dolore magna aliqua",39.6659,-123.5284,"Tertiary",2.764991699,1.880204524,1.088586311,1.581798914,0.261457275,1.732926492,0.344617576,2.692376426,1.441595555,1.019927206,2.814984282,1.34815141,3.573275919,3.690758902,1.608051741,1.191542253,3.09851665,3.773757354,2.513469851,2.340548383,1.437654952,2.763683684,1.935303548,1.925139244,0.82205029
0.82205029,"Fragment","Grey",2.93,"Polydiglycidyl ethers (polyepoxides, polyhydroxyethers, phenoxy)","Excepteur sint occaecat cupidatat non proident",39.8372,-123.1844,"Filtered",2.058563207,2.019174536,1.711375753,0.97788734,2.863456228,1.814550115,4.398534985,1.492751806,0.649448939,2.045522819,0.418359807,2.004936451,0.607705302,1.555108239,3.747883413,1.239598047,0.165983936,0.717878281,1.014929255,1.654487923,1.830516421,2.569396311,0.618030106,1.377105501,0.82205029
0.82205029,"Foam","Yellow",0.63,"Polyethers (polyglycols, oxyalkylenes, glycidyl ethers & cyclic ethers)","quis nostrud exercitation ullamco laboris",39.2118,-123.2297,"Filtered",3.993783246,1.548439567,3.571342992,1.419840679,2.287184163,1.447692685,3.153141972,1.992396828,2.891975517,2.574176281,0.728124482,0.893346709,0.71211924,1.483572384,1.549353677,2.271572092,2.381438277,1.965154642,1.391704959,1.267138345,1.750374786,1.683990687,0.686236106,1.150259834,0.82205029
0.82205029,"Pellet","Orange",0.93,"Polyphenylenes (polyaromatics)","eu fugiat nulla pariatur",38.9661,-123.0899,"Primary",2.447551093,0.945373956,0.167479158,2.27421319,2.463180909,0.054046161,0.442415628,2.555186349,1.816315826,1.188162923,2.142637141,1.831510179,2.096023399,3.570600054,3.556906093,2.30893806,1.147325245,1.327696886,1.781521986,0.344328939,3.138521683,2.216095208,1.25574922,1.586989724,0.82205029
0.82205029,"Fiber Bundle","Yellow",1.34,"Polysiloxanes","ut enim ad minim veniam",38.9755,-123.0587,"Filtered",1.436245973,-0.032204678,1.117676885,1.394064219,1.979387357,1.38201812,1.084523265,2.243303611,1.291761984,2.050077885,2.656012854,2.019649165,1.64969924,1.25640313,1.964918847,2.766164283,1.372342517,3.211864623,1.795646461,1.17028638,1.634100908,1.639867254,2.23674473,0.90002269,0.82205029
0.82205029,"Film","Purple",1.56,"Polysiloxanes","Excepteur sint occaecat cupidatat non proident",38.8604,-122.4361,"Primary",4.334277467,2.215338121,0.765010349,1.54473312,-0.30047771,2.273436381,3.221941961,1.813189081,2.660986848,1.57818875,1.845328874,2.238704677,0.942384352,2.21392901,0.83194671,0.005858432,2.596130847,2.912760396,2.45870182,0.892210195,2.31732095,1.541653837,1.936090689,2.409968658,0.82205029
0.82205029,"Foam","White",3.92,"Polyvinylalcohols","Excepteur sint occaecat cupidatat non proident",38.8638,-122.3538,"Filtered",4.365393887,1.571741644,2.397817479,0.879925681,1.290889034,2.698472159,0.799185071,2.006223405,2.553984843,1.595577724,2.092312015,2.517841722,1.819173906,1.593068842,-0.200981873,2.69613845,1.929493875,1.046443154,1.049990707,0.316311771,2.652306326,1.794732457,0.129147067,2.150915137,0.82205029
0.82205029,"Pellet","Purple",4.68,"Polyphenylenes (polyaromatics)","ut labore et dolore magna aliqua",38.7201,-122.56,"Filtered",0.746874371,2.326035078,1.061821077,1.447719395,2.679016031,2.858407893,3.978827587,2.263482893,2.084999092,3.330157202,3.368097467,1.511720656,1.573389236,1.7318894,1.704988811,0.957092855,1.366141478,0.688223713,2.09770654,0.833365802,2.594678136,1.536463173,1.273250054,2.043139751,0.82205029
0.82205029,"Sphere","Grey",2.76,"Polymethacrylates","eu fugiat nulla pariatur",38.7763,-122.5953,"Filtered",2.254459533,0.454619281,2.253364087,1.813291189,1.591015714,2.473072657,3.019600626,1.30831482,0.350258952,1.430765032,2.077915658,1.984921983,0.312925159,1.109585952,2.14661852,0.478357669,0.738025774,0.655058204,4.371598655,1.513318739,2.87851264,2.463447453,1.603748482,0.429743937,0.82205029
0.82205029,"Fiber","Transparent",3.26,"Polyesters","consectetur adipiscing elit",38.32,-122.09,"Primary",1.646797189,0.715946212,1.258624878,1.184214556,2.583180741,1.655343933,2.582220483,1.608889954,2.262039895,2.015425205,3.055513563,2.283375657,2.078029767,2.409872266,2.694389696,2.628727592,2.602670715,2.793821966,0.964439998,1.328894534,2.614904637,2.902873332,3.145419675,1.261550631,0.82205029
0.253259128,"Fragment","Orange",0.28,"Polyvinylethers","Excepteur sint occaecat cupidatat non proident",38.3499,-122.282,"Tertiary",2.002578832,1.736046777,1.699250322,1.493634885,0.997957411,1.526650614,1.431375557,2.546244145,4.140674809,1.438955319,1.050256279,1.724439023,2.996855109,3.188074448,2.232915445,2.057170677,1.055194667,0.269034281,2.446302165,2.640248338,-0.476627383,2.174812797,2.975217938,2.73199699,0.253259128
0.253259128,"Fiber Bundle","Grey",2.4,"Polyacrylamides","consectetur adipiscing elit",38.2581,-122.3529,"Disinfected",2.03874813,0.573492086,2.600312523,0.85229424,2.066062155,1.3167273,3.329199675,1.458590701,0.508445663,2.152149921,2.411317464,1.492733919,2.541732698,2.304733473,1.457167758,1.819994604,1.682668176,2.86365283,1.253192502,2.750916366,1.286908646,1.312732113,1.786050115,1.484847042,0.253259128
0.253259128,"Fiber Bundle","Black",3.12,"Poly(ether)ketones (polyketones)","in voluptate velit esse cillum dolore",38.5124,-122.2779,"Secondary",0.708295907,0.064211535,1.95787376,2.504689491,1.345967035,2.674051897,1.997768544,2.401581232,1.311889277,3.992637531,0.840819476,1.815352792,2.647618655,0.872835315,0.613053437,1.990967476,1.822478993,1.540795047,2.515332881,0.671270598,2.496052461,0.898694672,1.637106147,2.477357521,0.253259128
0.253259128,"Rubbery Fragment","Orange",3.49,"Polyacrylates (propenoates)","ut labore et dolore magna aliqua",38.461,-122.2079,"Primary",2.090598757,2.535444834,0.101950117,3.809386705,1.255633386,1.296441611,2.802264754,0.84047251,2.85219088,1.062408996,2.042203475,1.052209311,2.325587588,0.833722719,2.29728024,-0.093065838,2.661668043,1.22833547,3.23756967,1.530992667,1.894213249,1.873751384,0.787933569,1.041199159,0.253259128
0.253259128,"Rubbery Fragment","Black",4.87,"Polymethacrylates","sed do eiusmod tempor incididunt",38.6482,-122.4455,"Primary",3.398018041,2.640200332,1.356810472,1.455655578,1.66949602,2.017284076,1.322463072,2.647954277,1.982520512,0.921533874,1.601674041,2.013064271,2.019369418,2.733905169,2.692943751,1.53821177,1.224137104,1.954993702,1.246769012,2.266620293,1.130097678,1.540789672,1.079313434,2.029859988,0.253259128
0.253259128,"Sphere","Brown",3.21,"Polyamides (polylactams)","consectetur adipiscing elit",38.4851,-122.4144,"Primary",1.688920327,0.915474577,2.472916723,2.252346388,3.367213128,2.664643056,2.561713733,2.969058097,2.235843808,1.524441465,1.514293174,2.793143613,1.70193376,1.602123441,-0.011174108,1.976300169,1.28304619,0.256806942,0.816486054,2.933224361,1.494166502,1.324135207,0.692294503,2.09537772,0.253259128
0.253259128,"Fragment","Pink",3.72,"Polyvinylalcohols","ut labore et dolore magna aliqua",38.6476,-122.4905,"Disinfected",1.689959444,1.592478054,3.497080849,3.24859446,1.989326516,2.15625377,0.966889097,1.428624304,2.132388005,1.07629663,2.738725237,1.839145925,0.713394884,1.899433822,1.245932148,2.889002348,2.968087827,1.058725934,1.365882381,1.217107157,1.350969804,2.215219467,1.756184969,2.569785217,0.253259128
0.253259128,"Foam","Pink",2.98,"Polyvinylesters","Duis aute irure dolor in reprehenderit",38.4964,-122.7314,"Tertiary",3.084775609,0.822567807,0.839670742,1.492087926,2.034188719,2.002316386,1.356706327,0.420495813,1.506548302,1.623791494,1.822563988,1.86736002,0.968889828,1.853435691,1.274339703,0.986262294,0.653826008,1.897795525,1.84298639,2.118876485,1.388916471,1.599361639,1.420555414,2.049333434,0.253259128
0.253259128,"Fiber Bundle","Black",1.76,"Poly(ether)ketones (polyketones)","eu fugiat nulla pariatur",38.5684,-122.7667,"Tertiary",2.637991224,2.118144355,1.631277675,1.487871029,3.257414139,1.460465566,1.67444637,2.107262392,2.362137324,0.517755629,1.264545159,1.109819429,1.919912386,1.799491971,2.055731985,1.880518306,3.164908575,1.488868049,2.468064003,1.48285386,4.068546683,1.427732487,1.619540333,2.123590462,0.253259128
0.253259128,"Pellet","Brown",2.7,"Polyethers (polyglycols, oxyalkylenes, glycidyl ethers & cyclic ethers)","sed do eiusmod tempor incididunt",38.5631,-122.7809,"Disinfected",0.362968658,1.808984221,1.762613956,2.413676108,1.57850966,0.793977078,2.909683867,2.054144526,2.051016771,1.899551738,3.620358604,1.789523456,0.240752801,2.09368909,1.856540565,0.844170295,0.98749405,2.130230825,1.162984778,1.03182817,2.144374633,2.753833747,1.741916601,2.179734358,0.253259128
0.253259128,"Pellet","Green",1.94,"Polymethacrylates","ut labore et dolore magna aliqua",38.3227,-122.5642,"Tertiary",2.039654109,1.058844817,1.181126001,0.984807084,2.297955053,1.588297124,1.99863366,0.446474658,0.88736314,0.095964848,3.71474881,1.219740122,1.850534027,2.773379079,2.147515472,1.629173838,2.546674142,2.777227553,1.755551877,2.051308403,1.397843835,1.917528044,1.583745961,2.600810452,0.253259128
0.253259128,"Fiber","Purple",1.09,"Polymethacrylates","eu fugiat nulla pariatur",38.6166,-122.6891,"Filtered",3.312533446,1.143920997,0.600451152,1.680839499,1.189590158,1.070638118,1.430916819,2.369189767,0.290734109,1.10248432,0.987606225,2.120267047,1.350107959,0.438709123,3.303884956,2.654370901,1.520352767,2.837199665,2.618658613,2.737639217,2.769079184,2.050410473,1.320945118,0.776104109,0.253259128
0.253259128,"Sphere","Pink",2.08,"Polysiloxanes","eu fugiat nulla pariatur",38.571,-122.8016,"Filtered",3.099696843,0.886785421,3.478008324,1.341377167,2.593292162,1.960035929,0.902013572,0.01885589,1.80909052,1.62071604,2.731807691,2.869540337,3.358270399,0.860356294,2.110677061,3.185484218,1.878787648,1.58141305,1.143718933,1.047366749,1.301998934,2.354851538,1.936781931,1.753521629,0.253259128
0.253259128,"Fragment","Red",1.37,"Polyacrylamides","Duis aute irure dolor in reprehenderit",38.7468,-122.9723,"Primary",2.210618274,2.225287892,3.1560238,0.970969474,0.632297126,1.863653962,1.176925092,1.151177008,-0.131976041,0.803279451,2.518963992,1.573162337,2.947787186,1.749531006,3.526681172,-0.059059891,2.114564615,2.506799683,1.230435,2.172716829,2.179679971,1.754574135,3.382499971,1.454496651,0.253259128
0.253259128,"Fragment","Red",1.11,"Polyethers (polyglycols, oxyalkylenes, glycidyl ethers & cyclic ethers)","in voluptate velit esse cillum dolore",38.7573,-122.993,"Tertiary",2.479728425,2.345550877,0.578875571,2.211283173,1.785627605,1.534895217,2.116165984,3.308150699,1.353300771,2.096300893,2.147155995,1.363534177,1.456658413,1.485716411,1.388425561,1.343136452,3.026501923,1.961342398,1.865087034,2.820115691,0.514929602,0.407937655,1.930770175,3.012976764,0.253259128
0.253259128,"Fiber","Blue",0.73,"Polyterephthalates","in voluptate velit esse cillum dolore",38.6574,-122.9008,"Secondary",0.766326427,2.171782497,0.152627426,1.711498333,2.84283396,2.353525164,2.155580332,2.533895794,1.749088304,0.883599928,2.198679283,1.64067853,2.233334741,3.521001571,2.480262342,3.502346951,2.139322403,2.336784705,0.675143246,0.729317592,1.611067414,1.478014433,1.531309309,2.264697921,0.253259128
0.253259128,"Fiber","White",1.7,"Polyvinylketones","sed do eiusmod tempor incididunt",38.6659,-122.9034,"Disinfected",2.103588456,1.082579269,1.587735801,3.773433749,3.031061981,3.134843009,1.580908892,1.93110427,4.057863408,1.750023664,2.882818525,2.872928321,0.390997472,1.403030392,2.940524207,1.026054068,2.291367487,2.125184527,2.417098341,2.267375648,2.576586901,3.370781125,1.14095795,3.032744016,0.253259128
0.253259128,"Rubbery Fragment","Grey",0.18,"Polymethacrylates","quis nostrud exercitation ullamco laboris",38.3343,-122.0131,"Filtered",0.982928448,0.239989979,2.219976191,-0.704044768,1.758253629,1.885078668,1.23489515,-0.700483393,-0.446044453,2.078199558,3.189028985,1.772217978,0.680556549,1.138331175,3.371935669,2.130530966,2.774806576,1.292264882,2.03135941,1.237008299,1.666787546,3.632315705,3.931239137,1.616217637,0.253259128
0.253259128,"Sphere","Transparent",1.54,"Polyacrylamides","eu fugiat nulla pariatur",38.362789,-122.021424,"Secondary",1.426367684,2.309701719,1.7204552,2.411895661,-0.299155378,2.318772275,-0.015055042,1.910570425,2.71712256,1.082101657,0.564955375,-0.238032867,2.511671567,1.064757011,2.364630452,1.179647459,2.28488287,2.761900033,1.59093609,0.241393641,0.897521581,0.859538373,2.211254153,0.100560911,0.253259128
0.253259128,"Fiber","Red",0.27,"Polyamides (polylactams)","Lorem ipsum dolor sit amet",38.0738,-121.8565,"Secondary",2.67122695,1.677335757,2.844215482,1.101844979,3.305120895,0.918925273,2.173242859,0.881059183,1.198908728,1.108772231,1.713915629,1.423478314,1.953622975,0.785405102,2.187307827,0.7695528,2.961678974,0.767501612,2.620811861,2.511230924,1.319360314,2.645641899,0.736255208,1.403191323,0.253259128
0.253259128,"Fiber","Other",4.07,"Polyurethanes (isocyanates)","eu fugiat nulla pariatur",38.509,-121.0726,"Filtered",0.819959319,1.8003071,1.615281754,1.579818936,1.279406163,1.746166503,1.502716171,1.87258265,0.083374573,2.731161003,1.793424794,2.40701212,0.970249258,2.945929405,0.559633219,1.80021259,1.762856908,1.267025045,3.181813474,2.207375625,-0.039463656,1.745306925,0.259910076,2.328312337,0.253259128
0.253259128,"Film","White",5.32,"Polydienes (butadienes, isoprenes)","ut enim ad minim veniam",38.5246,-121.0827,"Tertiary",2.073920503,2.757447742,0.794363368,0.862917841,2.477009664,1.863161313,1.794863507,1.94911973,0.714505576,1.359800132,3.50493922,2.24173134,2.227328754,1.886628742,2.124003597,1.725900504,0.765770151,2.03875692,0.45164055,0.932562151,1.399442116,2.270881882,2.471996644,2.644241839,0.253259128
0.253259128,"Fiber Bundle","Other",0.25,"Polyvinylketones","sed do eiusmod tempor incididunt",38.5017,-121.0702,"Filtered",2.218104138,1.037357231,3.1931366,2.352153495,0.319960207,2.244972898,1.712577251,2.24224891,2.354024063,2.773238968,2.461524297,1.254649032,2.131336797,2.43808069,3.620273198,2.964065202,2.057436889,2.918582277,1.692561515,1.697143043,3.200560358,1.420562906,2.287956288,1.468689644,0.253259128
